latitude,longitude
47.34599348,8.521121272
47.3564947,8.521471248
47.35746481,8.521551245
47.35229423,8.523981241
47.36793591,8.51089129
47.36672571,8.505821326
47.37296675,8.53218114
47.32949157,8.514341342
47.37365672,8.522921198
47.37315667,8.523651194
47.3733867,8.523951192
47.37341669,8.523281196
47.37362672,8.523571193
47.37437681,8.523431192
47.37421679,8.522971196
47.37439681,8.522981195
47.37102664,8.543271075
47.37058659,8.543721073
47.37778747,8.544271049
47.37207683,8.549361034
47.374917,8.534331121
47.41362122,8.50693119
47.41371123,8.506841191
47.4139113,8.509071174
47.41371125,8.507891183
47.42406229,8.497311226
47.4256525,8.498101215
47.40902094,8.521921099
47.40891094,8.522911092
47.40828084,8.521561104
47.37745712,8.519201212
47.32934159,8.521141301
47.33006167,8.5211613
47.33235194,8.522391289
47.33388211,8.522411286
47.32958154,8.50790138
47.33005159,8.506581388
47.33324196,8.509431366
47.33343197,8.507981374
47.33330198,8.510991356
47.33335198,8.511021356
47.3324719,8.51390134
47.3324319,8.514091339
47.33229188,8.513711341
47.38408849,8.564200903
47.388849,8.55747093
47.38563871,8.566590883
47.38829896,8.559720917
47.39117935,8.562060892
47.39362964,8.560140896
47.38675828,8.52321116
47.3874984,8.525421143
47.38851899,8.559760916
47.379348,8.57393086
47.38627778,8.492571371
47.38596775,8.492931369
47.38616776,8.492451372
47.38691782,8.490591383
47.37744776,8.574240864
47.37709771,8.573050872
47.37712771,8.572980873
47.37618756,8.570020894
47.37535744,8.568160908
47.37537744,8.568000909
47.37504738,8.566710918
47.3751874,8.567090915
47.37495737,8.566460919
47.37107682,8.560420968
47.37253704,8.563540945
47.37248703,8.563230947
47.37278707,8.563790943
47.38734835,8.523651155
47.38803845,8.524351149
47.38789843,8.524621147
47.38678828,8.52313116
47.39964937,8.495361316
47.39976938,8.495441315
47.40115954,8.495081314
47.4025498,8.501031267
47.40258981,8.501081267
47.40261981,8.501131266
47.40254981,8.501191266
47.4025298,8.501151266
47.41182112,8.513061152
47.41192111,8.512031159
47.37670763,8.570720888
47.37715772,8.573580869
47.37676764,8.570710888
47.37970773,8.54639103
47.37986775,8.546931026
47.37768756,8.553070994
47.34607393,8.59004087
47.37216688,8.553421008
47.37142678,8.552471016
47.37127677,8.552561016
47.37053668,8.553001015
47.37188683,8.551721019
47.37227688,8.551331021
47.32927159,8.524201283
47.33092178,8.523731283
47.3716568,8.551411022
47.37179682,8.55160102
47.37183682,8.550871025
47.37189682,8.550901024
47.37184682,8.551321022
47.37189683,8.550991024
47.37233688,8.551071022
47.37276693,8.55114102
47.37130676,8.551701021
47.37076671,8.552961015
47.37124678,8.554261006
47.37194685,8.552871012
47.37165683,8.553891007
47.37383707,8.552041012
47.35439441,8.516251285
47.35477445,8.516451283
47.3724269,8.551591019
47.37258692,8.551901016
47.37134677,8.552511016
47.37159682,8.553741008
47.37157681,8.553691008
47.3724769,8.551451019
47.37289695,8.551051021
47.3524341,8.507601344
47.34970379,8.506731355
47.34926374,8.506561357
47.35527435,8.499281392
47.35522434,8.499291392
47.35333414,8.500971385
47.35327414,8.501001385
47.35525434,8.499221393
47.35556437,8.498681396
47.35631445,8.498081398
47.35646446,8.4977214
47.35846468,8.4971414
47.37851752,8.541471064
47.37596722,8.541871069
47.37596722,8.541941069
47.37677732,8.541721068
47.37723737,8.541841066
47.3758372,8.541971069
47.37598722,8.542021068
47.37195681,8.549261035
47.36627612,8.548581055
47.36575604,8.547491063
47.3668463,8.560110983
47.36753638,8.559840982
47.36681612,8.542371092
47.36670611,8.542401092
47.36701616,8.54414108
47.36702616,8.54420108
47.36713618,8.54408108
47.3664561,8.545121076
47.36699616,8.544681077
47.36630604,8.540511105
47.36636609,8.545131076
47.36635609,8.545201075
47.36745622,8.545081073
47.3672662,8.544481077
47.36756624,8.545171072
47.36670614,8.545661072
47.37231674,8.5387411
47.37198672,8.540071092
47.37197672,8.54034109
47.37156665,8.538571103
47.37130665,8.541041088
47.37128665,8.541601084
47.3694564,8.538491109
47.37170669,8.54060109
47.37156667,8.54062109
47.37134665,8.541031088
47.37051654,8.540111096
47.37120662,8.539891095
47.37160666,8.538771101
47.3702665,8.539271102
47.37104659,8.538981102
47.37230674,8.538521101
47.37271679,8.5384811
47.37458702,8.538891092
47.37511708,8.539131089
47.37568716,8.539431086
47.37637724,8.539751082
47.37695731,8.53979108
47.37690731,8.540011079
47.37575716,8.539181087
47.3752471,8.53892109
47.37461702,8.538601094
47.37387692,8.538221099
47.37235674,8.538211103
47.37070655,8.538831103
47.3711066,8.538671103
47.37022649,8.539011104
47.37673733,8.543321058
47.37678733,8.543191059
47.40582983,8.481021403
47.40562982,8.4816014
47.4054498,8.481751399
47.36784624,8.54214109
47.36784624,8.541901092
47.38029769,8.537571084
47.38027769,8.537611084
47.38871854,8.525591138
47.3848881,8.526881141
47.37121644,8.523371201
47.37222659,8.526711177
47.37397673,8.520581212
47.37304664,8.522601201
47.43555314,8.473591371
47.43574315,8.473231373
47.43579318,8.474091366
47.37392675,8.523241195
47.37218651,8.520331218
47.37959733,8.515801229
47.37963733,8.51566123
47.37989736,8.515861228
47.37953732,8.51566123
47.37976736,8.516421225
47.37966735,8.516451225
47.3793573,8.516101228
47.36507546,8.500221367
47.36498537,8.492991415
47.36541541,8.49209142
47.36927568,8.479001502
47.36820552,8.475831525
47.36786547,8.475171531
47.36880556,8.473891538
47.36945561,8.472271548
47.36751532,8.466391592
47.36479508,8.470451568
47.36280492,8.475601536
47.36047468,8.476811532
47.35984462,8.477011532
47.3596446,8.477861526
47.35761443,8.482681497
47.35288397,8.488531467
47.35203417,8.519831268
47.37864736,8.52671116
47.39136867,8.512871217
47.39174872,8.513071214
47.36297515,8.493961413
47.36380522,8.491901425
47.36502526,8.48333148
47.36405513,8.481591494
47.36414514,8.481481494
47.36088484,8.487041463
47.36013476,8.487151463
47.35830456,8.486921468
47.35642436,8.487681466
47.35629435,8.488421462
47.35587429,8.487671467
47.35527421,8.486291477
47.35425412,8.487591471
47.36032467,8.47712153
47.36163473,8.470351574
47.36133464,8.465451608
47.38670741,8.465511563
47.38510726,8.466991555
47.37415628,8.483521461
47.36668592,8.524401206
47.36633588,8.524961203
47.36663591,8.524471205
47.36639589,8.524871203
47.38456835,8.548371002
47.34981422,8.560831025
47.35009426,8.561181022
47.35028428,8.561601019
47.34978422,8.560861025
47.35016427,8.561121022
47.35014427,8.561741019
47.38518792,8.510791248
47.38457789,8.514091227
47.38550795,8.510711248
47.37025621,8.513411268
47.42258309,8.547110872
47.37332675,8.529111158
47.35746456,8.496671405
47.35747456,8.496301408
47.35747456,8.496181408
47.35704448,8.493371428
47.35794459,8.493781423
47.43145463,8.567150696
47.43205472,8.567840688
47.36547528,8.480711497
47.36959641,8.538421109
47.37350678,8.530021152
47.37367681,8.530561148
47.3736368,8.529871153
47.35787449,8.485691477
47.36016468,8.479361515
47.36065473,8.479301515
47.36087474,8.478161522
47.36111477,8.47839152
47.36149484,8.481111501
47.36164488,8.482461492
47.36210495,8.484381478
47.36280501,8.483221485
47.36330505,8.481331497
47.36348506,8.481261497
47.36392505,8.475891533
47.36986563,8.470111562
47.35321423,8.511841316
47.35371429,8.511621316
47.35311421,8.510911322
47.35313422,8.511531318
47.36882566,8.481371486
47.36870567,8.483141474
47.39179932,8.553920942
47.41086091,8.507671194
47.42079139,8.472461426
47.3850387,8.571820853
47.38443862,8.571480857
47.38410858,8.571850856
47.3841686,8.572370853
47.38594883,8.572890843
47.38557879,8.57356084
47.38733902,8.573760833
47.38448866,8.574470839
47.38463867,8.573900841
47.41652321,8.598680558
47.41730329,8.597440562
47.41354279,8.597880576
47.38842842,8.519381181
47.40835044,8.498511268
47.4099206,8.497191273
47.41114073,8.496011278
47.41149069,8.491711308
47.41002062,8.497271272
47.41015055,8.493011303
47.41206081,8.494611285
47.41189071,8.490521316
47.41136065,8.490381318
47.41114061,8.489801323
47.41105059,8.489191328
47.41071053,8.488251336
47.41256075,8.488631328
47.41721133,8.490191302
47.41679136,8.494251273
47.4160913,8.495621265
47.41425109,8.495941269
47.41358105,8.498091255
47.41211086,8.496811269
47.41141076,8.496321275
47.4095805,8.493761299
47.40965051,8.493891298
47.40936049,8.494801292
47.41218104,8.506171201
47.4083006,8.507331205
47.4075705,8.50687121
47.36536597,8.545121079
47.43469289,8.467021426
47.43633312,8.468751407
47.41482144,8.510901158
47.32980164,8.521451299
47.32977164,8.5211813
47.3312118,8.521871294
47.33186188,8.521801293
47.33110179,8.522051293
47.33129181,8.521411296
47.33209191,8.522801287
47.33138182,8.521341297
47.41916348,8.593860576
47.41835337,8.593930579
47.41842346,8.598280551
47.41839344,8.597690555
47.41801339,8.597490558
47.41771334,8.596910563
47.41854343,8.595600568
47.42052374,8.59843054
47.42034372,8.598400541
47.4227541,8.601700509
47.42217405,8.603180502
47.42271406,8.599760521
47.42217401,8.601050516
47.41741335,8.600430542
47.41693328,8.600100547
47.41461304,8.604630529
47.40968082,8.510891175
47.40755052,8.508401199
47.40752052,8.508391199
47.4009199,8.518151152
47.40113991,8.517611155
47.40087989,8.517941153
47.40404046,8.529441063
47.4052906,8.528431066
47.4053706,8.528261067
47.40729086,8.529421052
47.40712085,8.52990105
47.41240166,8.539420965
47.41323176,8.538710967
47.40700083,8.530021049
47.34943363,8.49201145
47.35223391,8.489211463
47.35778451,8.488121461
47.35814454,8.487481465
47.35323402,8.489221462
47.36141491,8.487511458
47.36177495,8.487571457
47.36463526,8.487131455
47.36363517,8.488581447
47.41011046,8.488051339
47.4092804,8.489961328
47.40798033,8.494581298
47.41172061,8.48595135
47.41626111,8.484561347
47.41474094,8.48475135
47.36599527,8.475181534
47.36614528,8.475131534
47.36554523,8.476421526
47.36598526,8.474941536
47.36526522,8.47746152
47.36938569,8.479121501
47.37002577,8.479521497
47.36992576,8.479831495
47.37006577,8.479131499
47.37021579,8.479621496
47.37041581,8.479381497
47.37243602,8.478451499
47.38586815,8.52201117
47.40083959,8.500491276
47.40064957,8.500271278
47.40210984,8.50649123
47.40222986,8.506491229
47.36502539,8.494171407
47.36502548,8.502641351
47.41100014,8.465911503
47.41118017,8.4661715
47.41205028,8.466801493
47.35181386,8.488531468
47.35324401,8.487751471
47.34945363,8.49202145
47.35910449,8.473191559
47.39162872,8.514091208
47.39075862,8.51411121
47.37679753,8.559790955
47.41812287,8.56628076
47.41741277,8.565820766
47.41772283,8.566970757
47.36803574,8.495381393
47.41379066,8.476461415
47.39073877,8.524121142
47.39064876,8.524581139
47.37713718,8.527091161
47.37756724,8.527571157
47.37993764,8.537261087
47.3752569,8.522721195
47.40354002,8.506661224
47.40467991,8.49280132
47.40422985,8.492491324
47.40411984,8.492791322
47.40421984,8.492071327
47.40428985,8.492121326
47.40457987,8.491321331
47.4041299,8.496121298
47.38059809,8.567780893
47.40447987,8.491811328
47.40617003,8.489891337
47.40712015,8.490301331
47.41385063,8.474551429
47.43332437,8.542750858
47.42903405,8.553800799
47.40010992,8.525531103
47.38091715,8.491331392
47.37984705,8.492901384
47.37881695,8.494551375
47.37885697,8.495401369
47.39116922,8.552580953
47.39040914,8.553150952
47.39283943,8.552790946
47.39264941,8.552800947
47.39201933,8.552790949
47.39152927,8.552520952
47.3909692,8.552650953
47.39660979,8.544820985
47.39647977,8.544760986
47.39802999,8.546640968
47.39749992,8.546350972
47.33418219,8.529941241
47.3401029,8.535251198
47.34034294,8.536301191
47.40876123,8.540300973
47.40805113,8.539800979
47.40751057,8.51119118
47.40936081,8.512101167
47.41104092,8.507151197
47.40858059,8.505281218
47.40847058,8.505211219
47.40742042,8.503441235
47.40732041,8.503351236
47.40849055,8.50375123
47.36610603,8.541591099
47.33729236,8.501561408
47.33838249,8.502751399
47.34616334,8.500391401
47.34555326,8.498891412
47.34561325,8.497861418
47.34630332,8.496761424
47.34868364,8.503271379
47.34068272,8.49887142
47.34367304,8.497901421
47.37551695,8.523931186
47.37505691,8.524711182
47.37474683,8.521851202
47.40824128,8.547150928
47.41142162,8.543700939
47.41117159,8.543900939
47.37167606,8.488181434
47.38104733,8.503481308
47.38118736,8.504061304
47.38138738,8.503931304
47.38148739,8.503681306
47.3815874,8.503971304
47.38096732,8.502971312
47.40652044,8.510521187
0,0
0,0
47.3956084,8.465441544
47.39421824,8.465411547
47.39349816,8.46520155
47.39334978,8.573250814
47.3936797,8.564550868
47.3916596,8.576060803
47.38913928,8.576760808
47.39100946,8.571760832
47.39069944,8.573680821
47.39361968,8.563240876
47.39194954,8.568890846
47.39378974,8.566440855
47.40196062,8.555910893
47.42013295,8.556740816
47.42036299,8.556920814
47.41637262,8.565210775
47.4168827,8.566120767
47.3820286,8.597000712
47.38248866,8.59705071
47.38283869,8.595690717
47.38320873,8.595320718
47.38469892,8.594410718
47.385239,8.594980712
47.38537901,8.594780713
47.38297873,8.598230702
47.38541901,8.594090717
47.40184954,8.490771343
47.40143949,8.490551346
47.40159951,8.490671344
47.40170953,8.490711344
47.40179954,8.490751343
47.38057751,8.521171191
47.38068753,8.521601188
47.36091593,8.608150725
47.35977576,8.604740747
47.40341968,8.488291357
47.40301963,8.488061359
47.40268959,8.487831362
47.40219958,8.490611343
47.40209952,8.487491366
47.40182948,8.486971371
47.40028935,8.489731355
47.3999693,8.489471357
47.4009994,8.488101365
47.40152945,8.48716137
47.40083939,8.488401363
47.40022934,8.489661355
47.39976931,8.491191346
47.40106941,8.488171364
47.4009094,8.488491362
47.40129948,8.490501346
47.40016933,8.489611356
47.43568408,8.514981051
47.43145373,8.523041008
47.43111379,8.528110973
47.42821332,8.522991021
47.42819326,8.519911044
47.42820327,8.52052104
47.35927503,8.522401236
47.36236547,8.530531177
47.36193542,8.530551178
47.36225545,8.529861182
47.36225545,8.529611183
47.36255548,8.529271185
47.36303553,8.528761187
47.36350558,8.528311189
47.36377562,8.528841185
47.3636456,8.52801119
47.36201541,8.52865119
47.41848283,8.561410791
47.42273345,8.565170748
47.41975301,8.562490779
47.41998304,8.562690777
47.41914292,8.561930785
47.41847283,8.56170079
47.41857284,8.561470791
47.42125323,8.563830763
47.42147326,8.564040761
47.41984303,8.562920776
47.41970302,8.563250774
47.42133325,8.56427076
47.42120324,8.564590759
47.42282347,8.565600745
47.42268345,8.565930743
47.42288347,8.565570745
47.41972301,8.562570778
47.41910292,8.562030785
47.41886289,8.562060785
47.42270344,8.565260748
47.42144326,8.564120761
47.42121323,8.563920763
47.41994304,8.562780776
47.42441371,8.567410726
47.42468362,8.560760769
47.4233335,8.564050753
47.42329341,8.559210786
47.4220333,8.562230771
47.42133324,8.563920762
47.42503371,8.563190751
47.42518372,8.562920753
47.4249737,8.563060753
47.4250337,8.562890753
47.42518371,8.562170758
47.42403356,8.562350761
47.42482368,8.563040753
47.42543374,8.561980758
47.42334341,8.559150786
47.42324357,8.568230725
47.39266908,8.5295211
47.39291912,8.530081095
47.39272908,8.529321101
47.39135891,8.528701109
47.35274461,8.565040993
47.36254553,8.53489115
47.36192542,8.531091175
47.36193543,8.531421173
47.36242548,8.530341178
47.36257549,8.530161179
47.36280552,8.530111179
47.36317556,8.529921179
47.36357561,8.529731179
47.36424568,8.52940118
47.42478318,8.53757093
47.4249232,8.537430931
47.42397309,8.537760932
47.42472317,8.537280933
47.42442313,8.537250934
47.4241631,8.537220935
47.42413308,8.536470941
47.42450313,8.536440939
47.42403307,8.536470941
47.42384305,8.53675094
47.42407305,8.535400948
47.42438314,8.538030929
47.38065758,8.52578116
47.40590152,8.581160715
47.35817533,8.572410935
47.35111452,8.582150899
47.41918297,8.564540767
47.41928298,8.564310769
47.41905296,8.564490768
47.41899294,8.56422077
47.4200631,8.56505076
47.42095322,8.565210755
47.42220342,8.567240736
47.37265681,8.540791086
47.37335689,8.540771084
47.36342563,8.534361151
47.42659211,8.474471393
47.42723219,8.474801388
47.42585202,8.474321396
47.42536196,8.474161399
47.42774217,8.471231414
47.42513198,8.476551381
47.42446195,8.478751366
47.42421225,8.494461247
47.42360218,8.494661248
47.42282208,8.494581251
47.42288206,8.493101262
47.42304208,8.493161261
47.42302354,8.568410725
47.42229347,8.569540721
47.42286356,8.570180714
47.42344362,8.569320717
47.42350362,8.568990719
47.42216345,8.569390722
47.42218346,8.56973072
47.3795173,8.514661237
47.37868719,8.513531247
47.42211202,8.495461247
47.42177203,8.498311227
47.43147359,8.516421057
47.38798871,8.544221018
47.38761867,8.544371018
47.37279646,8.509641287
47.39572986,8.557380906
47.37260673,8.534381127
47.37197673,8.540981086
47.37193671,8.539981093
47.37056656,8.541261089
47.39182959,8.574070814
47.39175958,8.573630817
47.39484989,8.567090847
47.39522994,8.567180845
47.37846791,8.575330854
47.37673771,8.577790845
47.37851791,8.575160855
47.3782979,8.576880845
47.37608762,8.577210851
47.37188713,8.580740844
47.37074699,8.581810841
47.36967703,8.602140728
47.36772682,8.607970702
47.37456746,8.579790841
47.37359733,8.579500846
47.36786667,8.586930821
47.36785667,8.587310819
47.36926699,8.603020724
47.36945701,8.602660726
47.36757681,8.608220701
47.37714704,8.516101233
47.37721706,8.516441231
47.37619694,8.516551233
47.37663698,8.515591238
47.37713702,8.514561244
47.4142321,8.551170878
47.41055161,8.5500009
47.41058162,8.550290898
47.41220183,8.55058089
47.41304194,8.550750885
47.40947147,8.549750906
47.4142221,8.551030879
47.41957287,8.555830825
47.41823267,8.554570839
47.42005294,8.556660817
47.38147752,8.513711238
47.3812875,8.514061236
47.38012736,8.513851241
47.38157756,8.515411226
47.37928735,8.520061202
47.38030747,8.520011199
47.37958737,8.519331206
47.37893729,8.518671212
47.38013745,8.520471197
47.37940736,8.519771203
47.37876727,8.519151209
47.37706704,8.51671123
47.37697703,8.516481231
47.37666702,8.51830122
47.36457608,8.566370952
47.36415603,8.566670951
47.36374597,8.566570953
47.35459507,8.601310783
47.35513514,8.600840784
47.37787713,8.51633123
47.43502417,8.523170993
47.43547416,8.519741017
0,0
0,0
47.37465715,8.549631024
47.37714749,8.552990996
47.37698747,8.552620999
47.37765755,8.552400998
47.37752754,8.553310993
47.37725751,8.553030995
47.37735752,8.553170994
47.37738752,8.553120994
47.43444437,8.535530905
47.43560452,8.535910898
47.43405441,8.540160873
47.43396444,8.542160859
47.43256409,8.533670926
47.43206395,8.530220954
47.4298138,8.536810915
47.43240396,8.528640964
47.42810347,8.530720966
47.42818346,8.529950971
47.42614252,8.496261227
47.43535414,8.519671018
47.43611417,8.516671037
47.43629419,8.516691036
47.43536407,8.516231043
47.43340373,8.511791084
47.39345902,8.519501165
47.41515084,8.477531403
47.41446072,8.47555142
47.41664108,8.481051372
47.41515084,8.477341405
47.41586092,8.477361402
47.41447081,8.480031386
47.41509087,8.47937139
47.41600102,8.481401372
47.41221043,8.47372144
47.39433958,8.549610961
47.39786998,8.547060966
47.39755994,8.546910968
47.37722722,8.529211147
47.37981774,8.546561028
47.37975773,8.546411029
47.37981775,8.546751027
47.37496681,8.517851227
47.37427673,8.51778123
47.37461678,8.518351225
47.37325661,8.517671233
47.38250845,8.578010824
47.38241844,8.577760826
47.3821784,8.577680827
47.38145832,8.578040827
47.38086825,8.578500827
47.36399608,8.574890903
47.36308601,8.580710872
47.36348607,8.582360861
47.3586354,8.574490922
47.35974555,8.574920916
47.36102571,8.575670908
47.36270592,8.575220905
47.36299595,8.575030905
47.36306596,8.574890906
47.36368604,8.574920904
47.36387606,8.575110902
47.36403608,8.575190901
47.3609357,8.575440909
47.35767528,8.573730929
47.35817534,8.57327093
47.35079458,8.600060801
47.35141465,8.598880806
47.35253475,8.59213084
47.35321484,8.591450841
47.35291477,8.585890873
47.35283475,8.585270877
47.35303476,8.583080889
47.35378484,8.580310902
47.35745525,8.574030928
47.35384484,8.579680906
47.35296478,8.586640869
47.35302476,8.583130888
47.35150466,8.598870806
47.35225472,8.592920836
47.35067456,8.600200801
47.35078458,8.601970791
47.34922441,8.606420772
47.35066457,8.60220079
47.34946443,8.605090778
47.34972448,8.607960762
47.35736545,8.604390757
47.35713544,8.608640735
47.37545721,8.546911039
47.3768974,8.547331032
47.37626734,8.548961024
47.37661738,8.549031022
47.37661738,8.548981023
47.37659738,8.548801024
47.37681735,8.544641049
47.36998652,8.544321071
47.37033656,8.543801073
47.3698265,8.54447107
47.3989997,8.520591141
47.39929922,8.489101362
47.35297458,8.55691104
47.35807521,8.559041014
47.38278743,8.496001355
47.38395758,8.497131345
47.3841876,8.496621348
47.38355753,8.496731348
47.3831975,8.497531344
47.38304748,8.497841342
47.38238743,8.499161335
47.38295748,8.498401338
47.38282746,8.49826134
47.38223743,8.500821324
47.38371774,8.510651253
47.3832877,8.511561248
47.38297768,8.512201244
47.38383778,8.512171242
47.38274763,8.511131252
47.38359776,8.512721239
47.38247761,8.511711249
47.38230738,8.496611352
47.38098721,8.495241365
47.36216551,8.53660114
47.36554594,8.539871111
47.36474583,8.537881125
47.37623707,8.527121163
47.37637709,8.526801165
47.37761729,8.531401132
47.37634712,8.529521148
47.3770672,8.529491146
47.37653714,8.529791145
47.37732725,8.530981135
47.37791731,8.52996114
47.37774729,8.530251139
47.37654718,8.532911125
47.3768972,8.530701138
47.37699721,8.53048114
47.37738725,8.529861143
47.41630129,8.493821278
47.41568131,8.498481245
47.42057158,8.482991346
47.37693722,8.532361128
47.37754731,8.53320112
47.42506342,8.547800857
47.42321319,8.548180862
47.4232932,8.548250861
47.42398329,8.548310858
47.42421333,8.548890853
47.42188306,8.550320853
47.42117302,8.553240836
47.42117303,8.553410835
47.42104302,8.553810832
47.42102302,8.554020831
47.42024296,8.55613082
47.42759379,8.55020083
47.42800375,8.545750859
47.37947749,8.529671138
47.42153301,8.550010856
47.421593,8.548810865
47.42233309,8.548920861
47.42188302,8.548350867
47.42186304,8.549130861
47.37725725,8.53189113
47.3775573,8.532311126
47.37723726,8.532781124
47.37784734,8.532681123
47.37640716,8.532671127
47.37729725,8.531391133
47.37743727,8.531631131
47.37685719,8.530751138
47.4183728,8.560960795
47.41830279,8.560890796
47.41857283,8.561170793
47.42557375,8.561710759
47.42579377,8.561290761
47.42484363,8.560340772
47.4245736,8.560370773
47.40248137,8.602390598
47.42013295,8.556420818
47.36531647,8.602810739
47.36534649,8.605600724
47.36524648,8.606140721
47.36463641,8.607070718
47.3637663,8.607800717
47.36401634,8.60889071
47.37459746,8.580000839
47.37339734,8.582940826
47.37187717,8.585150818
47.37115708,8.585700817
47.3695969,8.588160808
47.4219227,8.531030988
47.42287282,8.531150983
47.42884368,8.536810919
47.42994385,8.538230905
47.39609048,8.599400643
47.41726236,8.544140914
47.42759379,8.55016083
47.42799384,8.550050829
47.42828385,8.548830836
47.42823385,8.548970836
47.42858389,8.548910835
47.42837388,8.549830829
47.42805384,8.54987083
47.42878394,8.550240824
47.42965404,8.549490826
47.42982405,8.549040828
47.42893392,8.548070839
47.42955397,8.546590847
47.43057412,8.547580835
47.42826388,8.550480825
47.42851392,8.550550823
47.42846393,8.551510817
47.42958397,8.546490847
47.42929393,8.54630085
47.43094413,8.545800846
47.43118413,8.543970858
47.43052405,8.544340859
47.42853387,8.548390839
47.4274537,8.546670855
47.42741369,8.546420857
47.4274538,8.551580821
47.42853394,8.551530817
47.39723919,8.501681278
47.35577514,8.587710855
47.36821664,8.57825087
47.36925654,8.554731009
47.39289895,8.519161169
47.38197778,8.529101135
47.38188777,8.528961136
47.38189778,8.529361133
47.37100641,8.523451201
47.37068638,8.5237112
47.37020631,8.522721208
47.36986624,8.520031226
47.35815533,8.572050937
47.35814532,8.571440941
47.3579253,8.571990938
47.41895259,8.544930902
47.38969786,8.472741504
47.39090797,8.470941514
47.3764772,8.534961112
47.36945603,8.505921319
47.36934602,8.50595132
47.36714577,8.506931318
47.36501555,8.508771311
47.3651855,8.502571351
47.36600561,8.504111339
0,0
0,0
47.37986841,8.606320667
47.38048852,8.608980649
47.37996841,8.60564067
47.39260937,8.550400962
47.38699846,8.534111087
47.37543724,8.549591022
47.37824714,8.513471248
47.37993708,8.494401373
47.3808372,8.495571363
47.37201691,8.557670982
47.37224694,8.557450983
47.37226693,8.556620988
47.36688615,8.544461079
47.36671613,8.54434108
47.36672613,8.544401079
47.36659609,8.542051094
47.36675611,8.541941095
47.36702617,8.544721077
47.36878637,8.543781078
47.40681046,8.509911191
47.40723052,8.510171188
47.39356926,8.534321065
47.39414944,8.541901013
47.39453949,8.54214101
47.36988651,8.54452107
47.37717745,8.549281019
47.37782753,8.549521015
47.3774575,8.550171012
47.37804757,8.549821013
47.37742749,8.550081013
47.40806128,8.549050916
47.41460307,8.606710517
47.41843355,8.603830516
47.40041981,8.516621164
47.40071984,8.515981167
47.39770892,8.481901418
47.3961788,8.485631395
47.39458883,8.498521308
47.39576899,8.500221292
47.39632906,8.500491289
47.39712957,8.526571106
47.39721958,8.526431106
47.39721958,8.526611105
47.353755,8.608570746
47.35108465,8.608110757
47.35284488,8.60830075
47.35178473,8.605540768
47.35318491,8.605690763
47.39294911,8.5293711
47.39360919,8.529171099
47.39351918,8.529451098
47.39339907,8.523411139
47.39314906,8.524391133
47.3902587,8.523401148
47.38968862,8.522971153
47.3865484,8.53378109
47.38516826,8.536121079
47.38643839,8.534461086
47.38614836,8.534531087
47.38628837,8.534291088
47.38661841,8.534411086
47.38625837,8.534251088
47.38510825,8.53602108
47.38588834,8.535201083
47.38570832,8.535451082
47.36399544,8.509041311
47.36408544,8.508381315
47.36435547,8.508451314
47.36431548,8.509841305
47.36361539,8.508521315
47.36346537,8.508881313
47.36426547,8.508871312
47.36405544,8.508801313
47.3645955,8.508891311
47.36323534,8.508131319
47.36367539,8.508171318
47.36356539,8.508921313
47.36339537,8.509261311
47.36322535,8.509211312
47.36389543,8.509841306
47.3636454,8.50936131
47.3637054,8.508951312
47.36350538,8.509301311
47.36341538,8.509591309
47.36374541,8.509481309
47.36395544,8.509561308
47.3636254,8.509481309
47.36416545,8.508401315
47.36436547,8.507831318
47.39111799,8.471161512
47.39198811,8.472341501
47.39175804,8.469651522
47.39092809,8.478311461
47.38772909,8.576040817
47.43070431,8.555950776
47.43079432,8.556010775
47.35881472,8.497391398
47.3585547,8.497841395
47.3571049,8.535781157
47.3613454,8.53536115
47.36130538,8.534081158
47.37021698,8.588380805
47.37651775,8.58389081
47.37601772,8.587110792
47.3724973,8.590560784
47.36834674,8.587740815
47.36767664,8.586750823
47.36633644,8.583440846
47.36582636,8.581240861
47.36605639,8.580690863
47.36590636,8.579740869
47.36601636,8.578750874
47.36490621,8.57668089
47.36446615,8.57690089
47.36424612,8.576040896
47.36466618,8.576910889
47.36431612,8.575740897
47.35835533,8.56970095
47.35867537,8.569180952
47.35828533,8.569880949
47.35941544,8.566120968
47.35952545,8.566250967
47.35882539,8.569220952
47.35967542,8.559901004
47.3595654,8.559921005
47.35955541,8.560361002
47.35918534,8.558081017
47.4139516,8.525101059
47.35315457,8.552811064
47.35315457,8.552991063
47.35304456,8.553381061
47.35901531,8.557261022
47.35682498,8.548941078
47.35778509,8.548371079
47.35816513,8.548161079
47.35895522,8.54768108
47.3588052,8.547441082
47.35522479,8.549971076
47.35347459,8.550651076
47.35590487,8.549351078
47.35600489,8.549681075
47.36502602,8.553801026
47.37721773,8.573590869
47.36519603,8.553271029
47.37188721,8.58986079
47.39982994,8.529191079
47.42410325,8.54514088
47.42522341,8.546340867
47.42537344,8.546870862
47.42650358,8.546430861
47.42589345,8.543980881
47.4266636,8.546660859
47.42675362,8.546790857
47.39281909,8.5293711
47.39297911,8.529171101
47.35116454,8.584290887
47.35208468,8.589320856
47.35065452,8.593400838
47.34676403,8.592710853
47.34626397,8.594160847
47.34656401,8.593690848
47.34663401,8.59343085
47.34664401,8.59338085
47.34721408,8.591650858
47.34716407,8.591790857
47.35100452,8.584470887
47.35062447,8.584740886
47.35017442,8.585160885
47.34939433,8.58646088
